"subject" "session" "item" "cond" "amplitude_prestim" "amplitude_n400" "amplitude_p600" "roi" "sem" "syn"
"2682" 39 "s2" 109 245 4.25385643564357 -9.65730940594059 0.336088852097131 "centro-parietal" -0.5 0.5
"2683" 39 "s2" 110 255 -0.339549504950495 -8.21363696369637 -0.808624172185431 "centro-parietal" 0.5 0.5
"2684" 39 "s2" 111 225 -6.12408828382838 -7.73865264026403 7.51681843267108 "centro-parietal" -0.5 -0.5
"2685" 39 "s2" 112 235 -0.380989273927393 -2.26892326732673 -2.63001048565121 "centro-parietal" 0.5 -0.5
"2686" 39 "s2" 113 245 -4.0916303630363 1.22367079207921 2.30970143487859 "centro-parietal" -0.5 0.5
"2687" 39 "s2" 114 255 -0.124613036303629 -1.24900825082508 -1.3539972406181 "centro-parietal" 0.5 0.5
"2688" 39 "s2" 115 225 0.00581600660065969 1.41246204620462 1.62659161147903 "centro-parietal" -0.5 -0.5
"2689" 39 "s2" 116 235 -4.12950577557756 -14.6180371287129 2.08145529801324 "centro-parietal" 0.5 -0.5
"2690" 39 "s2" 117 245 -5.01338366336634 7.26819719471947 13.0688934878587 "centro-parietal" -0.5 0.5
"2691" 39 "s2" 118 255 -2.22866089108911 -4.15607755775577 3.35579966887417 "centro-parietal" 0.5 0.5
"2692" 39 "s2" 119 225 6.0814298679868 -7.80028712871287 4.80878145695364 "centro-parietal" -0.5 -0.5
"2693" 39 "s2" 120 235 -13.2442169966997 -0.491188118811879 0.711498344370863 "centro-parietal" 0.5 -0.5
"2694" 43 "s1" 1 245 8.31838613861386 -6.14985478547855 -4.18364624724062 "centro-parietal" -0.5 0.5
"2695" 43 "s1" 2 255 1.98177475247525 6.48305198019802 3.40633719646799 "centro-parietal" 0.5 0.5
"2696" 43 "s1" 3 225 2.01139108910891 -1.36472277227723 5.69162748344371 "centro-parietal" -0.5 -0.5
"2697" 43 "s1" 4 235 8.41408663366337 1.10012623762376 -0.848758830022075 "centro-parietal" 0.5 -0.5
"2698" 43 "s1" 5 245 2.32431683168317 3.90239108910891 5.2821821192053 "centro-parietal" -0.5 0.5
"2699" 43 "s1" 6 255 -0.863385313531353 -4.8180305280528 -1.01756346578366 "centro-parietal" 0.5 0.5
"2700" 43 "s1" 7 225 5.91375330033003 6.94218399339934 -3.28802152317881 "centro-parietal" -0.5 -0.5
"2701" 43 "s1" 8 235 0.972786303630361 -3.31383250825082 2.94738134657837 "centro-parietal" 0.5 -0.5
"2702" 43 "s1" 9 245 0.139137788778878 10.8567929042904 -5.45065342163355 "centro-parietal" -0.5 0.5
"2703" 43 "s1" 10 255 0.184501650165016 -7.74042244224423 0.0219939293598242 "centro-parietal" 0.5 0.5
"2704" 43 "s1" 11 225 -3.62924504950495 -4.45127887788779 -0.481980684326711 "centro-parietal" -0.5 -0.5
"2705" 43 "s1" 12 235 -2.81128382838284 4.15827722772277 -2.7193504415011 "centro-parietal" 0.5 -0.5
"2706" 43 "s1" 13 245 -9.03617904290429 -3.92116336633663 6.1128178807947 "centro-parietal" -0.5 0.5
"2707" 43 "s1" 14 255 -1.30176237623762 5.51123927392739 4.74577593818985 "centro-parietal" 0.5 0.5
"2708" 43 "s1" 15 225 -1.76073844884488 -3.33579537953795 0.466043046357616 "centro-parietal" -0.5 -0.5
"2709" 43 "s1" 16 235 -1.00910313531353 -4.64699752475247 -4.12885154525386 "centro-parietal" 0.5 -0.5
"2710" 43 "s1" 17 245 1.99147112211221 -4.82403630363036 -5.18437637969095 "centro-parietal" -0.5 0.5
"2711" 43 "s1" 18 255 0.168367986798681 -2.62413943894389 0.588063465783664 "centro-parietal" 0.5 0.5
"2712" 43 "s1" 19 225 -3.94252310231023 -14.123803630363 11.9593498896247 "centro-parietal" -0.5 -0.5
"2713" 43 "s1" 20 235 -1.78243481848185 -0.00033168316831735 0.580865342163355 "centro-parietal" 0.5 -0.5
"2714" 43 "s1" 21 245 -0.321912541254126 -4.87038613861386 -2.25302538631347 "centro-parietal" -0.5 0.5
"2715" 43 "s1" 22 255 0.821533003300331 2.59918646864686 2.52858222958057 "centro-parietal" 0.5 0.5
"2716" 43 "s1" 23 225 0.173570132013202 -16.4556188118812 5.7927770419426 "centro-parietal" -0.5 -0.5
"2717" 43 "s1" 24 235 -5.45932755775577 0.520360561056106 -0.371668322295806 "centro-parietal" 0.5 -0.5
"2718" 43 "s1" 25 245 0.304028877887788 -13.5001633663366 9.58524503311259 "centro-parietal" -0.5 0.5
"2719" 43 "s1" 26 255 -3.39192739273927 -4.8194694719472 7.71552152317881 "centro-parietal" 0.5 0.5
"2720" 43 "s1" 27 225 0.992620462046206 -3.29048349834983 5.20205187637969 "centro-parietal" -0.5 -0.5
"2721" 43 "s1" 28 235 2.95948762376238 -11.5340099009901 1.35194094922737 "centro-parietal" 0.5 -0.5
"2722" 43 "s1" 29 245 -1.9912995049505 5.72658580858086 1.04880573951435 "centro-parietal" -0.5 0.5
"2723" 43 "s1" 30 255 4.0302698019802 -7.8775495049505 0.730472958057395 "centro-parietal" 0.5 0.5
"2724" 43 "s1" 31 225 -0.732938118811882 -4.78825 -1.1035761589404 "centro-parietal" -0.5 -0.5
"2725" 43 "s1" 32 235 -4.2844100660066 -4.45711881188119 2.1126169977925 "centro-parietal" 0.5 -0.5
"2726" 43 "s1" 33 245 0.639917491749175 3.18310478547855 -0.991444260485651 "centro-parietal" -0.5 0.5
"2727" 43 "s1" 34 255 -4.86809240924092 -9.18325247524753 5.28323785871964 "centro-parietal" 0.5 0.5
"2728" 43 "s1" 35 225 -1.42523349834983 -5.45187046204621 5.26486368653421 "centro-parietal" -0.5 -0.5
"2729" 43 "s1" 36 235 -3.34825165016502 6.51564851485149 -2.53847682119205 "centro-parietal" 0.5 -0.5
"2730" 43 "s1" 37 245 2.7546897689769 -4.12052227722772 12.8388818984547 "centro-parietal" -0.5 0.5
"2731" 43 "s1" 38 255 0.787241749174919 -0.675122112211221 1.7482417218543 "centro-parietal" 0.5 0.5
"2732" 43 "s1" 39 225 -5.50042326732673 3.90171782178218 15.2356341059602 "centro-parietal" -0.5 -0.5
"2733" 43 "s1" 40 235 9.03298184818482 -5.58285231023102 -4.64939017660044 "centro-parietal" 0.5 -0.5
"2734" 43 "s1" 41 245 3.60435726072607 -7.95698349834984 -1.86530132450331 "centro-parietal" -0.5 0.5
"2735" 43 "s1" 42 255 3.42422772277228 3.11262211221122 -3.04748399558499 "centro-parietal" 0.5 0.5
"2736" 43 "s1" 43 225 0.540262376237624 2.29118399339934 -3.77055022075055 "centro-parietal" -0.5 -0.5
"2737" 43 "s1" 44 235 -10.3990825082508 -3.26688613861386 6.5541738410596 "centro-parietal" 0.5 -0.5
"2738" 43 "s1" 45 245 5.49470544554455 0.262382013201321 -4.43430298013245 "centro-parietal" -0.5 0.5
"2739" 43 "s1" 46 255 -8.02388531353135 0.267226072607259 2.96907450331126 "centro-parietal" 0.5 0.5
"2740" 43 "s1" 47 225 -3.39247937293729 -1.20531435643564 -5.43305298013245 "centro-parietal" -0.5 -0.5
"2741" 43 "s1" 48 235 -3.18414521452145 -12.4192046204621 -5.2712119205298 "centro-parietal" 0.5 -0.5
"2742" 43 "s1" 49 245 16.1740800330033 -12.2978069306931 -4.00443984547462 "centro-parietal" -0.5 0.5
"2743" 43 "s1" 50 255 -4.34440594059406 -6.17715429042904 4.82546909492274 "centro-parietal" 0.5 0.5
"2744" 43 "s1" 51 225 3.97448514851485 -4.08135066006601 5.06591556291391 "centro-parietal" -0.5 -0.5
"2745" 43 "s1" 52 235 -0.900942244224423 0.800378712871287 -3.88644977924945 "centro-parietal" 0.5 -0.5
"2746" 43 "s1" 53 245 4.03793069306931 -3.41384818481848 -4.34869260485651 "centro-parietal" -0.5 0.5
"2747" 43 "s1" 54 255 -0.0393135313531359 -3.66108250825082 1.43870750551876 "centro-parietal" 0.5 0.5
"2748" 43 "s1" 55 225 -2.97240759075908 3.09491584158416 9.17571578366446 "centro-parietal" -0.5 -0.5
"2749" 43 "s1" 56 235 4.65666336633663 -6.47881353135314 -1.89827097130243 "centro-parietal" 0.5 -0.5
"2750" 43 "s1" 57 245 -7.14132095709571 -6.34531848184819 7.28506456953643 "centro-parietal" -0.5 0.5
"2751" 43 "s1" 58 255 -4.74428465346535 -1.10620214521452 1.42710706401766 "centro-parietal" 0.5 0.5
"2752" 43 "s1" 59 225 1.64391419141914 -7.42173349834984 -3.26683498896247 "centro-parietal" -0.5 -0.5
"2753" 43 "s1" 60 235 1.82816831683168 -3.18458828382838 -1.8122527593819 "centro-parietal" 0.5 -0.5
"2754" 43 "s2" 61 245 0.541692244224422 -6.12556930693069 7.84091942604856 "centro-parietal" -0.5 0.5
"2755" 43 "s2" 62 255 -0.141449669966998 -15.7310387788779 12.4276462472406 "centro-parietal" 0.5 0.5
"2756" 43 "s2" 63 225 -3.72836798679868 -0.169534653465346 5.00974337748344 "centro-parietal" -0.5 -0.5
"2757" 43 "s2" 64 235 0.984945544554456 -2.05048102310231 1.85763631346578 "centro-parietal" 0.5 -0.5
"2758" 43 "s2" 65 245 -0.368913366336634 -9.03485313531353 9.23659878587197 "centro-parietal" -0.5 0.5
"2759" 43 "s2" 66 255 -15.5125734323432 6.10539108910891 11.6730899558499 "centro-parietal" 0.5 0.5
"2760" 43 "s2" 67 225 9.37633250825082 -9.53459240924094 -0.906791942604856 "centro-parietal" -0.5 -0.5
"2761" 43 "s2" 68 235 -6.7184199669967 -6.13715676567657 9.01484547461369 "centro-parietal" 0.5 -0.5
"2762" 43 "s2" 69 245 -0.931493399339934 1.60189356435643 3.6782825607064 "centro-parietal" -0.5 0.5
"2763" 43 "s2" 70 255 7.67393811881188 13.9764859735974 4.79908057395143 "centro-parietal" 0.5 0.5
"2764" 43 "s2" 71 225 -2.3242400990099 -6.35879125412541 14.2019646799117 "centro-parietal" -0.5 -0.5
"2765" 43 "s2" 72 235 8.41553547854785 -8.62992904290429 -3.30227428256071 "centro-parietal" 0.5 -0.5
"2766" 43 "s2" 73 245 1.64839933993399 -0.434987623762375 -0.849881898454746 "centro-parietal" -0.5 0.5
"2767" 43 "s2" 74 255 -0.0750635313531364 -9.15758085808581 1.75825165562914 "centro-parietal" 0.5 0.5
"2768" 43 "s2" 75 225 -3.10944224422442 0.88571204620462 4.39686920529801 "centro-parietal" -0.5 -0.5
"2769" 43 "s2" 76 235 -11.3059397689769 13.1612293729373 6.60351269315673 "centro-parietal" 0.5 -0.5
"2770" 43 "s2" 78 255 0.223251650165016 -7.42085561056105 -2.19787306843267 "centro-parietal" 0.5 0.5
"2771" 43 "s2" 79 225 1.78159323432343 -2.68617491749175 -1.03008278145695 "centro-parietal" -0.5 -0.5
"2772" 43 "s2" 80 235 3.9156295379538 -4.26336468646865 5.76141225165563 "centro-parietal" 0.5 -0.5
"2773" 43 "s2" 81 245 14.4930808580858 8.55909158415841 -4.41176048565122 "centro-parietal" -0.5 0.5
"2774" 43 "s2" 82 255 -9.49537953795379 -2.15342079207921 11.1146611479029 "centro-parietal" 0.5 0.5
"2775" 43 "s2" 83 225 -0.302923267326733 -6.81965676567657 8.82471633554084 "centro-parietal" -0.5 -0.5
"2776" 43 "s2" 85 245 -3.09530280528053 7.47270462046204 7.37616501103753 "centro-parietal" -0.5 0.5
"2777" 43 "s2" 86 255 -1.34208745874587 -13.6839620462046 0.258273178807947 "centro-parietal" 0.5 0.5
"2778" 43 "s2" 87 225 0.831808580858084 -1.57670709570957 0.28840949227373 "centro-parietal" -0.5 -0.5
"2779" 43 "s2" 88 235 5.56435231023102 -2.39179455445545 5.15031015452539 "centro-parietal" 0.5 -0.5
"2780" 43 "s2" 89 245 -1.0414199669967 -14.6133226072607 9.52513962472406 "centro-parietal" -0.5 0.5
"2781" 43 "s2" 90 255 -4.95444884488449 -5.69078877887789 1.05117273730684 "centro-parietal" 0.5 0.5
"2782" 43 "s2" 91 225 9.28803712871287 2.74601402640264 -1.43597737306843 "centro-parietal" -0.5 -0.5
"2783" 43 "s2" 92 235 0.369749174917491 -3.23081765676568 7.2936523178808 "centro-parietal" 0.5 -0.5
"2784" 43 "s2" 93 245 -2.5589595709571 -6.94928135313531 6.23087251655629 "centro-parietal" -0.5 0.5
"2785" 43 "s2" 94 255 1.26378795379538 -15.5287904290429 9.30315121412804 "centro-parietal" 0.5 0.5
"2786" 43 "s2" 95 225 -0.756972772277227 -0.230454620462047 -5.03008885209713 "centro-parietal" -0.5 -0.5
"2787" 43 "s2" 96 235 -6.57034735973597 16.8523547854785 -2.31505629139073 "centro-parietal" 0.5 -0.5
"2788" 43 "s2" 97 245 -7.61285643564356 -0.980594884488449 1.43245750551876 "centro-parietal" -0.5 0.5
"2789" 43 "s2" 98 255 0.641620462046206 2.24357838283828 -4.06359547461369 "centro-parietal" 0.5 0.5
"2790" 43 "s2" 99 225 8.32718234323433 -10.0247714521452 3.32545805739514 "centro-parietal" -0.5 -0.5
"2791" 43 "s2" 100 235 -10.205194719472 -1.50073514851485 10.314293598234 "centro-parietal" 0.5 -0.5
"2792" 43 "s2" 101 245 -8.36469224422442 3.68780610561056 6.75055187637969 "centro-parietal" -0.5 0.5
"2793" 43 "s2" 102 255 10.1774975247525 -6.50885396039604 -4.97378476821192 "centro-parietal" 0.5 0.5
"2794" 43 "s2" 103 225 -5.63574174917492 -5.7344397689769 6.27837693156733 "centro-parietal" -0.5 -0.5
"2795" 43 "s2" 104 235 -2.77924422442244 -8.04872524752475 2.31958443708609 "centro-parietal" 0.5 -0.5
"2796" 43 "s2" 105 245 12.5158927392739 -2.51110561056106 -2.54341611479029 "centro-parietal" -0.5 0.5
"2797" 43 "s2" 106 255 8.79024834983499 -12.6800544554456 0.925760485651214 "centro-parietal" 0.5 0.5
"2798" 43 "s2" 107 225 9.51336798679868 9.43195462046205 -0.826720198675497 "centro-parietal" -0.5 -0.5
"2799" 43 "s2" 108 235 -0.942448844884488 -5.46330280528053 0.698376379690949 "centro-parietal" 0.5 -0.5
"2800" 43 "s2" 109 245 -4.17719636963696 1.05811633663366 9.14499006622516 "centro-parietal" -0.5 0.5
"2801" 43 "s2" 110 255 -0.971557755775578 -8.76547359735975 5.2051495584989 "centro-parietal" 0.5 0.5
"2802" 43 "s2" 111 225 5.1723201320132 14.0842574257426 -3.92346688741722 "centro-parietal" -0.5 -0.5
"2803" 43 "s2" 112 235 7.57302887788779 -4.64213696369637 -3.69676655629139 "centro-parietal" 0.5 -0.5
"2804" 43 "s2" 113 245 10.4139199669967 -4.94060478547855 5.55888907284768 "centro-parietal" -0.5 0.5
"2805" 43 "s2" 114 255 9.34117491749175 -2.34443399339934 5.71449282560706 "centro-parietal" 0.5 0.5
"2806" 43 "s2" 115 225 15.4485627062706 0.00214191419141902 -0.394297461368654 "centro-parietal" -0.5 -0.5
"2807" 43 "s2" 116 235 -5.38228795379538 -4.68592326732673 4.13714624724062 "centro-parietal" 0.5 -0.5
"2808" 43 "s2" 117 245 -12.7762227722772 -11.4434669966997 19.7043145695364 "centro-parietal" -0.5 0.5
"2809" 43 "s2" 118 255 2.62146452145215 -3.8216905940594 4.10375496688742 "centro-parietal" 0.5 0.5
"2810" 43 "s2" 119 225 -1.71045709570957 -0.70090594059406 -0.349985099337748 "centro-parietal" -0.5 -0.5
"2811" 43 "s2" 120 235 -1.83938531353135 0.918207095709569 -1.85481346578366 "centro-parietal" 0.5 -0.5
"2812" 44 "s1" 1 255 -1.08609075907591 4.76004455445544 4.17432450331126 "centro-parietal" 0.5 0.5
"2813" 44 "s1" 2 225 -1.36499092409241 -6.39824174917492 -2.47376821192053 "centro-parietal" -0.5 -0.5
"2814" 44 "s1" 3 235 -7.74402722772277 0.291438118811882 11.9744150110375 "centro-parietal" 0.5 -0.5
"2815" 44 "s1" 4 245 -4.67572772277228 -10.1749488448845 8.68377373068432 "centro-parietal" -0.5 0.5
"2816" 44 "s1" 5 255 -3.08279207920792 8.7572301980198 4.01453311258278 "centro-parietal" 0.5 0.5
"2817" 44 "s1" 6 225 4.71276237623762 1.84843811881188 -5.95218377483444 "centro-parietal" -0.5 -0.5
"2818" 44 "s1" 7 235 10.5122326732673 -12.7757615511551 8.20557671081679 "centro-parietal" 0.5 -0.5
"2819" 44 "s1" 8 245 -1.10965924092409 -6.23416336633663 6.43828918322296 "centro-parietal" -0.5 0.5
"2820" 44 "s1" 9 255 3.14930775577558 -12.1060965346535 2.41468432671082 "centro-parietal" 0.5 0.5
"2821" 44 "s1" 10 225 -5.66353135313531 8.11523349834984 6.18030187637969 "centro-parietal" -0.5 -0.5
"2822" 44 "s1" 11 235 -7.09420874587459 -2.24843234323432 6.35324503311258 "centro-parietal" 0.5 -0.5
"2823" 44 "s1" 12 245 -5.35185808580858 8.72858580858085 -2.5187417218543 "centro-parietal" -0.5 0.5
"2824" 44 "s1" 13 255 4.94212211221123 1.02509075907591 -3.45208609271523 "centro-parietal" 0.5 0.5
"2825" 44 "s1" 14 225 -2.44130363036304 3.97987293729373 0.184876931567328 "centro-parietal" -0.5 -0.5
"2826" 44 "s1" 15 235 -2.38811881188119 -3.59281930693069 -0.57819812362031 "centro-parietal" 0.5 -0.5
"2827" 44 "s1" 16 245 -8.30164108910891 -8.83070792079208 3.13109216335541 "centro-parietal" -0.5 0.5
"2828" 44 "s1" 17 255 7.92548514851485 -2.72881765676568 -3.46363520971303 "centro-parietal" 0.5 0.5
"2829" 44 "s1" 18 225 0.637015676567658 -2.90069884488449 4.5578940397351 "centro-parietal" -0.5 -0.5
"2830" 44 "s1" 19 235 -1.67125825082508 0.469596534653465 4.56728973509934 "centro-parietal" 0.5 -0.5
"2831" 44 "s1" 20 245 -1.62160561056106 13.4730222772277 -2.6229674392936 "centro-parietal" -0.5 0.5
"2832" 44 "s1" 21 255 0.293134488448845 -2.63240346534653 -1.64512858719647 "centro-parietal" 0.5 0.5
"2833" 44 "s1" 22 225 -4.58516336633663 -7.87584570957096 9.50831677704195 "centro-parietal" -0.5 -0.5
"2834" 44 "s1" 23 235 0.144623762376237 -4.24165099009901 1.81676103752759 "centro-parietal" 0.5 -0.5
"2835" 44 "s1" 24 245 5.02304372937294 -4.7300899339934 1.15855022075055 "centro-parietal" -0.5 0.5
"2836" 44 "s1" 25 255 -0.250228547854786 5.33941749174917 -4.64799282560706 "centro-parietal" 0.5 0.5
"2837" 44 "s1" 26 225 9.07294141914191 -5.85188943894389 4.92579635761589 "centro-parietal" -0.5 -0.5
"2838" 44 "s1" 27 235 6.13091089108911 -0.832595709570956 8.33193984547462 "centro-parietal" 0.5 -0.5
"2839" 44 "s1" 28 245 11.2474488448845 1.08944554455446 0.0977384105960264 "centro-parietal" -0.5 0.5
"2840" 44 "s1" 29 255 -4.52518234323432 -1.86153630363036 -0.961853200883003 "centro-parietal" 0.5 0.5
"2841" 44 "s1" 30 225 6.55680280528053 0.993998349834984 1.9920082781457 "centro-parietal" -0.5 -0.5
"2842" 44 "s1" 31 235 7.43295627062706 5.06261798679868 0.908149006622516 "centro-parietal" 0.5 -0.5
"2843" 44 "s1" 32 245 -3.84421204620462 -7.48090759075908 2.82199779249448 "centro-parietal" -0.5 0.5
"2844" 44 "s1" 33 255 -2.04648844884488 -6.17527062706271 1.88733388520971 "centro-parietal" 0.5 0.5
"2845" 44 "s1" 34 225 5.32192079207921 -7.17690264026402 2.85560540838852 "centro-parietal" -0.5 -0.5
"2846" 44 "s1" 35 235 -3.6301295379538 11.1523688118812 -1.28130408388521 "centro-parietal" 0.5 -0.5
"2847" 44 "s1" 36 245 -6.70727227722772 -5.52472524752475 1.34496523178808 "centro-parietal" -0.5 0.5
"2848" 44 "s1" 37 255 -1.34266089108911 -10.6477153465347 0.142184326710816 "centro-parietal" 0.5 0.5
"2849" 44 "s1" 38 225 3.09993894389439 -3.95724092409241 -4.93025441501104 "centro-parietal" -0.5 -0.5
"2850" 44 "s1" 39 235 -2.35363943894389 -2.4418803630363 1.15409492273731 "centro-parietal" 0.5 -0.5
"2851" 44 "s1" 40 245 3.20036221122112 -4.39917161716172 -3.86373344370861 "centro-parietal" -0.5 0.5
"2852" 44 "s1" 41 255 5.64430198019802 -4.15697689768977 -2.47966501103753 "centro-parietal" 0.5 0.5
"2853" 44 "s1" 42 225 -2.63909405940594 6.41673267326733 -1.31445474613687 "centro-parietal" -0.5 -0.5
"2854" 44 "s1" 43 235 -5.92507673267327 4.43272607260726 -2.40938907284768 "centro-parietal" 0.5 -0.5
"2855" 44 "s1" 44 245 7.68996534653465 10.731694719472 -1.91838962472406 "centro-parietal" -0.5 0.5
"2856" 44 "s1" 45 255 -8.29743564356436 -15.4540173267327 11.086690397351 "centro-parietal" 0.5 0.5
"2857" 44 "s1" 46 225 5.54147112211221 -4.61368151815181 2.58903752759382 "centro-parietal" -0.5 -0.5
"2858" 44 "s1" 47 235 0.719444719471948 -1.11983580858086 -0.687226821192053 "centro-parietal" 0.5 -0.5
"2859" 44 "s1" 48 245 -2.58650247524752 -4.2270899339934 -4.25173289183223 "centro-parietal" -0.5 0.5
"2860" 44 "s1" 49 255 2.28415181518152 -6.46248762376238 1.82027814569536 "centro-parietal" 0.5 0.5
"2861" 44 "s1" 50 225 1.32910808580858 -3.23967574257426 2.99600220750552 "centro-parietal" -0.5 -0.5
"2862" 44 "s1" 51 235 4.65546864686469 1.72864851485149 -3.58842163355408 "centro-parietal" 0.5 -0.5
"2863" 44 "s1" 52 245 0.96397607260726 -10.6609595709571 3.39535761589404 "centro-parietal" -0.5 0.5
"2864" 44 "s1" 53 255 -0.0944612211221122 6.34664768976898 1.7605623620309 "centro-parietal" 0.5 0.5
"2865" 44 "s1" 54 225 -5.53286221122112 4.15513201320132 4.91548509933775 "centro-parietal" -0.5 -0.5
"2866" 44 "s1" 55 235 4.7663795379538 -8.34619306930693 -1.47168763796909 "centro-parietal" 0.5 -0.5
"2867" 44 "s1" 56 245 2.93777310231023 -2.35891419141914 2.1698642384106 "centro-parietal" -0.5 0.5
"2868" 44 "s1" 57 255 10.0284834983498 -4.74539603960396 -4.81099834437086 "centro-parietal" 0.5 0.5
"2869" 44 "s1" 58 225 -1.69297772277228 -2.5591204620462 -0.295138520971303 "centro-parietal" -0.5 -0.5
"2870" 44 "s1" 59 235 -6.54236056105611 12.0935759075908 1.61361644591611 "centro-parietal" 0.5 -0.5
"2871" 44 "s1" 60 245 5.15261221122112 -3.47523514851485 0.178719094922736 "centro-parietal" -0.5 0.5
"2872" 44 "s2" 61 255 3.59894884488449 -8.24867079207921 0.429672185430463 "centro-parietal" 0.5 0.5
"2873" 44 "s2" 62 225 4.56960396039604 -0.893290429042905 -2.51246081677704 "centro-parietal" -0.5 -0.5
"2874" 44 "s2" 63 235 0.74917904290429 -3.16873102310231 -4.00973344370861 "centro-parietal" 0.5 -0.5
"2875" 44 "s2" 64 245 6.57528300330033 -8.46545957095709 2.41834713024282 "centro-parietal" -0.5 0.5
"2876" 44 "s2" 65 255 -1.26169636963696 -1.09844554455445 4.33802483443709 "centro-parietal" 0.5 0.5
"2877" 44 "s2" 66 225 -8.1199595709571 6.23504702970297 3.24521964679912 "centro-parietal" -0.5 -0.5
"2878" 44 "s2" 67 235 8.87731518151815 -4.62256930693069 -5.88920695364238 "centro-parietal" 0.5 -0.5
"2879" 44 "s2" 68 245 -1.2202400990099 -7.25455198019801 3.34776600441501 "centro-parietal" -0.5 0.5
"2880" 44 "s2" 69 255 2.1219801980198 -2.46805363036304 5.16858222958057 "centro-parietal" 0.5 0.5
"2881" 44 "s2" 70 225 7.8435602310231 -3.94746864686469 1.09580077262693 "centro-parietal" -0.5 -0.5
"2882" 44 "s2" 71 235 2.44149669966997 1.77478135313531 1.685043598234 "centro-parietal" 0.5 -0.5
"2883" 44 "s2" 72 245 -1.74719884488449 -3.10623844884488 8.51903863134658 "centro-parietal" -0.5 0.5
"2884" 44 "s2" 73 255 -3.95315264026403 -1.86631270627063 6.20999834437086 "centro-parietal" 0.5 0.5
"2885" 44 "s2" 74 225 3.08695874587459 1.33257095709571 0.136082229580574 "centro-parietal" -0.5 -0.5
"2886" 44 "s2" 75 235 3.68909570957096 -3.25501485148515 -0.374641832229581 "centro-parietal" 0.5 -0.5
"2887" 44 "s2" 76 245 7.03099257425743 -7.15237953795379 -2.66000441501104 "centro-parietal" -0.5 0.5
"2888" 44 "s2" 77 255 -0.528774752475248 -2.06637211221122 6.40816445916115 "centro-parietal" 0.5 0.5
"2889" 44 "s2" 78 225 0.738807755775578 -2.26442904290429 3.16982229580574 "centro-parietal" -0.5 -0.5
"2890" 44 "s2" 79 235 -6.67308498349835 -7.22619141914191 7.55844205298014 "centro-parietal" 0.5 -0.5
"2891" 44 "s2" 80 245 -4.10664191419142 -0.619110561056106 1.94284271523179 "centro-parietal" -0.5 0.5
"2892" 44 "s2" 81 255 3.90568564356436 8.95127145214521 -4.23634105960265 "centro-parietal" 0.5 0.5
"2893" 44 "s2" 82 225 3.79623597359736 6.06978712871287 2.24739017660044 "centro-parietal" -0.5 -0.5
"2894" 44 "s2" 83 235 4.73593894389439 5.74095709570957 -3.30278697571744 "centro-parietal" 0.5 -0.5
"2895" 44 "s2" 84 245 2.48383250825083 -11.0266344884488 6.39416666666667 "centro-parietal" -0.5 0.5
"2896" 44 "s2" 85 255 6.47364356435644 -0.4935800330033 -1.08206125827815 "centro-parietal" 0.5 0.5
"2897" 44 "s2" 86 225 1.94630528052805 -5.01810891089109 5.6759321192053 "centro-parietal" -0.5 -0.5
"2898" 44 "s2" 87 235 -3.29995709570957 -6.39640181518152 6.05050993377483 "centro-parietal" 0.5 -0.5
"2899" 44 "s2" 88 245 8.01476402640264 -3.76041584158416 1.1938559602649 "centro-parietal" -0.5 0.5
"2900" 44 "s2" 89 255 -0.105618811881188 -0.80728795379538 -5.7575408388521 "centro-parietal" 0.5 0.5
"2901" 44 "s2" 90 225 3.72100495049505 -3.85582673267327 5.07769370860927 "centro-parietal" -0.5 -0.5
"2902" 44 "s2" 91 235 -1.76836386138614 -6.8697392739274 -2.09750607064018 "centro-parietal" 0.5 -0.5
"2903" 44 "s2" 92 245 4.95346204620462 -0.639471122112212 -1.2183995584989 "centro-parietal" -0.5 0.5
"2904" 44 "s2" 93 255 2.95612623762376 -10.3441856435644 0.273274834437086 "centro-parietal" 0.5 0.5
"2905" 44 "s2" 94 225 -1.4326204620462 3.72634653465347 2.41862748344371 "centro-parietal" -0.5 -0.5
"2906" 44 "s2" 95 235 2.09092409240924 -7.14459818481848 -1.33495529801325 "centro-parietal" 0.5 -0.5
"2907" 44 "s2" 96 245 -0.378368811881188 0.539937293729373 3.54523896247241 "centro-parietal" -0.5 0.5
"2908" 44 "s2" 97 255 12.1107557755775 -6.67142821782178 2.8326087196468 "centro-parietal" 0.5 0.5
"2909" 44 "s2" 98 225 2.90352145214521 -7.95487623762375 -4.35430849889624 "centro-parietal" -0.5 -0.5
"2910" 44 "s2" 99 235 -3.75257590759076 4.58523349834983 -3.29511313465784 "centro-parietal" 0.5 -0.5
"2911" 44 "s2" 100 245 -2.79571534653465 -3.96179702970297 3.07652649006622 "centro-parietal" -0.5 0.5
"2912" 44 "s2" 101 255 6.22897359735974 6.63882755775577 -5.12987362030905 "centro-parietal" 0.5 0.5
"2913" 44 "s2" 102 225 5.3538597359736 -2.543449669967 -1.9438614790287 "centro-parietal" -0.5 -0.5
"2914" 44 "s2" 103 235 7.40534900990099 -6.28135808580858 1.75820860927152 "centro-parietal" 0.5 -0.5
"2915" 44 "s2" 104 245 7.15051732673267 -4.17231105610561 -1.09754415011037 "centro-parietal" -0.5 0.5
"2916" 44 "s2" 105 255 1.90202805280528 -2.87468564356436 -0.12108719646799 "centro-parietal" 0.5 0.5
"2917" 44 "s2" 106 225 5.75252392739274 0.976294554455446 0.4592853200883 "centro-parietal" -0.5 -0.5
